"","n","m","y","q","x","m_qy","xy_m","h","is_h_max","is_m_qy_min","is_xy_m_min"
"353",15,20,2,10,10,0,0,59.9146454710798,TRUE,TRUE,TRUE
"354",15,20,3,6,7,2,1,59.1546144592886,FALSE,FALSE,FALSE
"355",15,20,4,5,5,0,0,59.9146454710798,TRUE,TRUE,TRUE
"356",15,21,2,10,11,1,1,63.2656425419214,FALSE,FALSE,FALSE
"357",15,21,3,7,7,0,0,63.9349711921919,TRUE,TRUE,TRUE
"358",15,21,4,5,6,1,3,62.6180127242776,FALSE,FALSE,FALSE
"359",15,22,2,11,11,0,0,68.0029339738829,TRUE,TRUE,TRUE
"360",15,22,3,7,8,1,2,66.9491324822434,FALSE,FALSE,FALSE
"361",15,22,4,5,6,2,2,66.7076743385954,FALSE,FALSE,FALSE
"362",15,23,2,11,12,1,1,71.4449657705569,TRUE,TRUE,TRUE
"363",15,23,3,7,8,2,1,71.3495881334148,FALSE,FALSE,TRUE
"364",15,23,4,5,6,3,1,71.3205840966776,FALSE,FALSE,TRUE
"365",15,24,2,12,12,0,0,76.2732919283507,TRUE,TRUE,TRUE
"366",15,24,3,8,8,0,0,76.2732919283507,TRUE,TRUE,TRUE
"367",15,24,4,6,6,0,0,76.2732919283507,TRUE,TRUE,TRUE
"368",15,25,2,12,13,1,1,79.7987537778947,FALSE,FALSE,FALSE
"369",15,25,3,8,9,1,2,79.412780790938,FALSE,FALSE,FALSE
"370",15,25,4,6,7,1,3,79.1441061563696,FALSE,FALSE,FALSE
"371",15,25,5,5,5,0,0,80.471895621705,TRUE,TRUE,TRUE
"372",15,26,2,13,13,0,0,84.7105099885585,TRUE,TRUE,TRUE
"373",15,26,3,8,9,2,1,83.9385640146452,FALSE,FALSE,FALSE
"374",15,26,4,6,7,2,2,83.4012147455083,FALSE,FALSE,FALSE
"375",15,26,5,5,6,1,4,83.1752628749028,FALSE,FALSE,FALSE
"376",15,27,3,9,9,0,0,88.9875953821169,TRUE,TRUE,TRUE
"377",15,27,4,6,7,3,1,88.1815714784116,FALSE,FALSE,FALSE
"378",15,27,5,5,6,2,3,87.2649244892206,FALSE,FALSE,FALSE
"379",15,28,3,9,10,1,2,92.2384251160314,FALSE,FALSE,FALSE
"380",15,28,4,7,7,0,0,93.3017262849057,TRUE,TRUE,TRUE
"381",15,28,5,5,6,3,2,91.8778342473028,FALSE,FALSE,FALSE
"382",15,29,3,9,10,2,1,96.8755492110657,TRUE,FALSE,TRUE
"383",15,29,4,7,8,1,3,96.3158875749572,FALSE,TRUE,FALSE
"384",15,29,5,5,6,4,1,96.8305420789759,FALSE,FALSE,TRUE
"385",15,30,3,10,10,0,0,102.035921449865,TRUE,TRUE,TRUE
"386",15,30,4,7,8,2,2,100.716343226129,FALSE,FALSE,FALSE
"387",15,30,5,6,6,0,0,102.035921449865,TRUE,TRUE,TRUE
"388",15,31,3,10,11,1,2,105.386918520706,FALSE,TRUE,FALSE
"389",15,31,4,7,8,3,1,105.640047021065,TRUE,FALSE,TRUE
"390",15,31,5,6,7,1,4,104.906735677884,FALSE,TRUE,FALSE
"391",15,32,3,10,11,2,1,110.124209952668,FALSE,FALSE,FALSE
"392",15,32,4,8,8,0,0,110.903548889591,TRUE,TRUE,TRUE
"393",15,32,5,6,7,2,3,109.163844267022,FALSE,FALSE,FALSE
"394",15,33,3,11,11,0,0,115.384749528394,TRUE,TRUE,TRUE
"395",15,33,4,8,9,1,3,114.043037752179,FALSE,FALSE,FALSE
"396",15,33,5,6,7,3,2,113.944200999926,FALSE,FALSE,FALSE
"397",15,34,3,11,12,1,2,118.826781325068,FALSE,TRUE,FALSE
"398",15,34,4,8,9,2,2,118.568820975886,FALSE,FALSE,FALSE
"399",15,34,5,6,7,4,1,119.06435580642,TRUE,FALSE,TRUE
"400",15,35,3,11,12,2,1,123.655107482862,FALSE,FALSE,FALSE
"401",15,35,4,8,9,3,1,123.617852343357,FALSE,FALSE,FALSE
"402",15,35,5,7,7,0,0,124.437182152129,TRUE,TRUE,TRUE
"403",15,36,3,12,12,0,0,129.00668178442,TRUE,TRUE,TRUE
"404",15,36,4,9,9,0,0,129.00668178442,TRUE,TRUE,TRUE
"405",15,36,5,7,8,1,4,127.451343442181,FALSE,FALSE,FALSE
"406",15,36,6,6,6,0,0,129.00668178442,TRUE,TRUE,TRUE
"407",15,37,4,9,10,1,3,132.257511518334,TRUE,TRUE,TRUE
"408",15,37,5,7,8,2,3,131.851799093352,FALSE,FALSE,TRUE
"409",15,37,6,6,7,1,5,131.877496012439,FALSE,TRUE,FALSE
"410",15,38,4,9,10,2,2,136.894635613369,TRUE,TRUE,TRUE
"411",15,38,5,7,8,3,2,136.775502888288,FALSE,FALSE,TRUE
"412",15,38,6,6,7,2,4,136.134604601578,FALSE,TRUE,FALSE
"413",15,39,4,9,10,3,1,142.055007852168,TRUE,TRUE,TRUE
"414",15,39,5,7,8,4,1,142.039004756815,FALSE,FALSE,TRUE
"415",15,39,6,6,7,3,3,140.914961334481,FALSE,TRUE,FALSE
"416",15,40,4,10,10,0,0,147.555178164557,TRUE,TRUE,TRUE
"417",15,40,5,8,8,0,0,147.555178164557,TRUE,TRUE,TRUE
"418",15,40,6,6,7,4,2,146.035116140975,FALSE,FALSE,FALSE
"419",15,41,4,10,11,1,3,150.906175235399,FALSE,TRUE,FALSE
"420",15,41,5,8,9,1,4,150.694667027145,FALSE,TRUE,FALSE
"421",15,41,6,6,7,5,1,151.407942486685,TRUE,FALSE,TRUE
"422",15,42,4,10,11,2,2,155.643466667361,FALSE,FALSE,FALSE
"423",15,42,5,8,9,2,3,155.220450250852,FALSE,FALSE,FALSE
"424",15,42,6,7,7,0,0,156.982123967901,TRUE,TRUE,TRUE
"425",15,43,4,10,11,3,1,160.904006243087,TRUE,FALSE,TRUE
"426",15,43,5,8,9,3,2,160.269481618324,FALSE,FALSE,FALSE
"427",15,43,6,7,8,1,5,159.996285257953,FALSE,TRUE,FALSE
"428",15,44,4,11,11,0,0,166.504343892403,TRUE,TRUE,TRUE
"429",15,44,5,8,9,4,1,165.658311059386,FALSE,FALSE,FALSE
"430",15,44,6,7,8,2,4,164.396740909124,FALSE,FALSE,FALSE
"431",15,45,5,9,9,0,0,171.299812039664,TRUE,TRUE,TRUE
"432",15,45,6,7,8,3,3,169.32044470406,FALSE,FALSE,FALSE
"433",15,46,5,9,10,1,4,174.550641773579,FALSE,TRUE,FALSE
"434",15,46,6,7,8,4,2,174.583946572587,TRUE,FALSE,TRUE
"435",15,47,5,9,10,2,3,179.187765868613,FALSE,TRUE,FALSE
"436",15,47,6,7,8,5,1,180.100119980329,TRUE,FALSE,TRUE
"437",15,48,5,9,10,3,2,184.348138107412,FALSE,FALSE,FALSE
"438",15,48,6,8,8,0,0,185.817648523579,TRUE,TRUE,TRUE
"439",15,49,5,9,10,4,1,189.848308419802,FALSE,FALSE,FALSE
"440",15,49,6,8,9,1,5,188.957137386166,FALSE,FALSE,FALSE
"441",15,49,7,7,7,0,0,190.699194607421,TRUE,TRUE,TRUE
"442",15,50,5,10,10,0,0,195.601150271407,TRUE,TRUE,TRUE
"443",15,50,6,8,9,2,4,193.482920609873,FALSE,FALSE,FALSE
"444",15,50,7,7,8,1,6,193.713355897472,FALSE,FALSE,FALSE
"445",15,51,6,8,9,3,3,198.531951977345,TRUE,FALSE,TRUE
"446",15,51,7,7,8,2,5,198.113811548644,FALSE,TRUE,FALSE
"447",15,52,6,8,9,4,2,203.920781418407,TRUE,FALSE,TRUE
"448",15,52,7,7,8,3,4,203.03751534358,FALSE,TRUE,FALSE
"449",15,53,6,8,9,5,1,209.562282398686,TRUE,FALSE,TRUE
"450",15,53,7,7,8,4,3,208.301017212106,FALSE,TRUE,FALSE
"451",15,54,6,9,9,0,0,215.405138514471,TRUE,TRUE,TRUE
"452",15,54,7,7,8,5,2,213.817190619849,FALSE,FALSE,FALSE
"453",15,55,7,7,8,6,1,219.534719163098,TRUE,TRUE,TRUE
"454",15,56,7,8,8,0,0,225.419694681168,TRUE,TRUE,TRUE
"455",16,16,2,8,8,0,0,44.3614195558365,TRUE,TRUE,TRUE
"456",16,16,3,5,6,1,2,43.324120269731,FALSE,FALSE,FALSE
"457",16,16,4,4,4,0,0,44.3614195558365,TRUE,TRUE,TRUE
"458",16,17,2,8,9,1,1,47.5009084184238,TRUE,TRUE,TRUE
"459",16,17,3,5,6,2,1,47.4137818840487,FALSE,FALSE,TRUE
"460",16,17,4,4,5,1,3,46.8634316735274,FALSE,TRUE,FALSE
"461",16,18,2,9,9,0,0,52.026691642131,TRUE,TRUE,TRUE
"462",16,18,3,6,6,0,0,52.026691642131,TRUE,TRUE,TRUE
"463",16,18,4,4,5,2,2,50.7517381523383,FALSE,FALSE,FALSE
"464",16,19,2,9,10,1,1,55.2775213760454,TRUE,TRUE,TRUE
"465",16,19,3,6,7,1,2,54.8975058701498,FALSE,TRUE,FALSE
"466",16,19,4,4,5,3,1,55.1632927749136,FALSE,FALSE,TRUE
"467",16,20,2,10,10,0,0,59.9146454710798,TRUE,TRUE,TRUE
"468",16,20,3,6,7,2,1,59.1546144592886,FALSE,FALSE,FALSE
"469",16,20,4,5,5,0,0,59.9146454710798,TRUE,TRUE,TRUE
"470",16,21,2,10,11,1,1,63.2656425419214,FALSE,FALSE,FALSE
"471",16,21,3,7,7,0,0,63.9349711921919,TRUE,TRUE,TRUE
"472",16,21,4,5,6,1,3,62.6180127242776,FALSE,FALSE,FALSE
"473",16,22,2,11,11,0,0,68.0029339738829,TRUE,TRUE,TRUE
"474",16,22,3,7,8,1,2,66.9491324822434,FALSE,FALSE,FALSE
"475",16,22,4,5,6,2,2,66.7076743385954,FALSE,FALSE,FALSE
"476",16,23,2,11,12,1,1,71.4449657705569,TRUE,TRUE,TRUE
"477",16,23,3,7,8,2,1,71.3495881334148,FALSE,FALSE,TRUE
"478",16,23,4,5,6,3,1,71.3205840966776,FALSE,FALSE,TRUE
"479",16,24,2,12,12,0,0,76.2732919283507,TRUE,TRUE,TRUE
"480",16,24,3,8,8,0,0,76.2732919283507,TRUE,TRUE,TRUE
"481",16,24,4,6,6,0,0,76.2732919283507,TRUE,TRUE,TRUE
"482",16,25,2,12,13,1,1,79.7987537778947,FALSE,FALSE,FALSE
"483",16,25,3,8,9,1,2,79.412780790938,FALSE,FALSE,FALSE
"484",16,25,4,6,7,1,3,79.1441061563696,FALSE,FALSE,FALSE
"485",16,25,5,5,5,0,0,80.471895621705,TRUE,TRUE,TRUE
"486",16,26,2,13,13,0,0,84.7105099885585,TRUE,TRUE,TRUE
"487",16,26,3,8,9,2,1,83.9385640146452,FALSE,FALSE,FALSE
"488",16,26,4,6,7,2,2,83.4012147455083,FALSE,FALSE,FALSE
"489",16,26,5,5,6,1,4,83.1752628749028,FALSE,FALSE,FALSE
"490",16,27,2,13,14,1,1,88.3129709561722,FALSE,FALSE,FALSE
"491",16,27,3,9,9,0,0,88.9875953821169,TRUE,TRUE,TRUE
"492",16,27,4,6,7,3,1,88.1815714784116,FALSE,FALSE,FALSE
"493",16,27,5,5,6,2,3,87.2649244892206,FALSE,FALSE,FALSE
"494",16,28,2,14,14,0,0,93.3017262849057,TRUE,TRUE,TRUE
"495",16,28,3,9,10,1,2,92.2384251160314,FALSE,FALSE,FALSE
"496",16,28,4,7,7,0,0,93.3017262849057,TRUE,TRUE,TRUE
"497",16,28,5,5,6,3,2,91.8778342473028,FALSE,FALSE,FALSE
"498",16,29,3,9,10,2,1,96.8755492110657,TRUE,FALSE,TRUE
"499",16,29,4,7,8,1,3,96.3158875749572,FALSE,TRUE,FALSE
"500",16,29,5,5,6,4,1,96.8305420789759,FALSE,FALSE,TRUE
"501",16,30,3,10,10,0,0,102.035921449865,TRUE,TRUE,TRUE
"502",16,30,4,7,8,2,2,100.716343226129,FALSE,FALSE,FALSE
"503",16,30,5,6,6,0,0,102.035921449865,TRUE,TRUE,TRUE
"504",16,31,3,10,11,1,2,105.386918520706,FALSE,TRUE,FALSE
"505",16,31,4,7,8,3,1,105.640047021065,TRUE,FALSE,TRUE
"506",16,31,5,6,7,1,4,104.906735677884,FALSE,TRUE,FALSE
"507",16,32,3,10,11,2,1,110.124209952668,FALSE,FALSE,FALSE
"508",16,32,4,8,8,0,0,110.903548889591,TRUE,TRUE,TRUE
"509",16,32,5,6,7,2,3,109.163844267022,FALSE,FALSE,FALSE
"510",16,33,3,11,11,0,0,115.384749528394,TRUE,TRUE,TRUE
"511",16,33,4,8,9,1,3,114.043037752179,FALSE,FALSE,FALSE
"512",16,33,5,6,7,3,2,113.944200999926,FALSE,FALSE,FALSE
"513",16,34,3,11,12,1,2,118.826781325068,FALSE,TRUE,FALSE
"514",16,34,4,8,9,2,2,118.568820975886,FALSE,FALSE,FALSE
"515",16,34,5,6,7,4,1,119.06435580642,TRUE,FALSE,TRUE
"516",16,35,3,11,12,2,1,123.655107482862,FALSE,FALSE,FALSE
"517",16,35,4,8,9,3,1,123.617852343357,FALSE,FALSE,FALSE
"518",16,35,5,7,7,0,0,124.437182152129,TRUE,TRUE,TRUE
"519",16,36,3,12,12,0,0,129.00668178442,TRUE,TRUE,TRUE
"520",16,36,4,9,9,0,0,129.00668178442,TRUE,TRUE,TRUE
"521",16,36,5,7,8,1,4,127.451343442181,FALSE,FALSE,FALSE
"522",16,36,6,6,6,0,0,129.00668178442,TRUE,TRUE,TRUE
"523",16,37,3,12,13,1,2,132.532143633964,TRUE,TRUE,TRUE
"524",16,37,4,9,10,1,3,132.257511518334,FALSE,TRUE,FALSE
"525",16,37,5,7,8,2,3,131.851799093352,FALSE,FALSE,FALSE
"526",16,37,6,6,7,1,5,131.877496012439,FALSE,TRUE,FALSE
"527",16,38,3,12,13,2,1,137.443899844628,TRUE,TRUE,TRUE
"528",16,38,4,9,10,2,2,136.894635613369,FALSE,TRUE,FALSE
"529",16,38,5,7,8,3,2,136.775502888288,FALSE,FALSE,FALSE
"530",16,38,6,6,7,2,4,136.134604601578,FALSE,TRUE,FALSE
"531",16,39,3,13,13,0,0,142.878904199056,TRUE,TRUE,TRUE
"532",16,39,4,9,10,3,1,142.055007852168,FALSE,FALSE,FALSE
"533",16,39,5,7,8,4,1,142.039004756815,FALSE,FALSE,FALSE
"534",16,39,6,6,7,3,3,140.914961334481,FALSE,FALSE,FALSE
"535",16,40,4,10,10,0,0,147.555178164557,TRUE,TRUE,TRUE
"536",16,40,5,8,8,0,0,147.555178164557,TRUE,TRUE,TRUE
"537",16,40,6,6,7,4,2,146.035116140975,FALSE,FALSE,FALSE
"538",16,41,4,10,11,1,3,150.906175235399,FALSE,TRUE,FALSE
"539",16,41,5,8,9,1,4,150.694667027145,FALSE,TRUE,FALSE
"540",16,41,6,6,7,5,1,151.407942486685,TRUE,FALSE,TRUE
"541",16,42,4,10,11,2,2,155.643466667361,FALSE,FALSE,FALSE
"542",16,42,5,8,9,2,3,155.220450250852,FALSE,FALSE,FALSE
"543",16,42,6,7,7,0,0,156.982123967901,TRUE,TRUE,TRUE
"544",16,43,4,10,11,3,1,160.904006243087,TRUE,FALSE,TRUE
"545",16,43,5,8,9,3,2,160.269481618324,FALSE,FALSE,FALSE
"546",16,43,6,7,8,1,5,159.996285257953,FALSE,TRUE,FALSE
"547",16,44,4,11,11,0,0,166.504343892403,TRUE,TRUE,TRUE
"548",16,44,5,8,9,4,1,165.658311059386,FALSE,FALSE,FALSE
"549",16,44,6,7,8,2,4,164.396740909124,FALSE,FALSE,FALSE
"550",16,45,4,11,12,1,3,169.946375689077,FALSE,FALSE,FALSE
"551",16,45,5,9,9,0,0,171.299812039664,TRUE,TRUE,TRUE
"552",16,45,6,7,8,3,3,169.32044470406,FALSE,FALSE,FALSE
"553",16,46,4,11,12,2,2,174.774701846871,TRUE,FALSE,TRUE
"554",16,46,5,9,10,1,4,174.550641773579,FALSE,TRUE,FALSE
"555",16,46,6,7,8,4,2,174.583946572587,FALSE,FALSE,TRUE
"556",16,47,4,11,12,3,1,180.12627614843,TRUE,FALSE,TRUE
"557",16,47,5,9,10,2,3,179.187765868613,FALSE,TRUE,FALSE
"558",16,47,6,7,8,5,1,180.100119980329,FALSE,FALSE,TRUE
"559",16,48,4,12,12,0,0,185.817648523579,TRUE,TRUE,TRUE
"560",16,48,5,9,10,3,2,184.348138107412,FALSE,FALSE,FALSE
"561",16,48,6,8,8,0,0,185.817648523579,TRUE,TRUE,TRUE
"562",16,49,5,9,10,4,1,189.848308419802,FALSE,FALSE,FALSE
"563",16,49,6,8,9,1,5,188.957137386166,FALSE,FALSE,FALSE
"564",16,49,7,7,7,0,0,190.699194607421,TRUE,TRUE,TRUE
"565",16,50,5,10,10,0,0,195.601150271407,TRUE,TRUE,TRUE
"566",16,50,6,8,9,2,4,193.482920609873,FALSE,FALSE,FALSE
"567",16,50,7,7,8,1,6,193.713355897472,FALSE,FALSE,FALSE
"568",16,51,5,10,11,1,4,198.952147342249,TRUE,TRUE,FALSE
"569",16,51,6,8,9,3,3,198.531951977345,FALSE,FALSE,TRUE
"570",16,51,7,7,8,2,5,198.113811548644,FALSE,FALSE,FALSE
"571",16,52,5,10,11,2,3,203.68943877421,FALSE,TRUE,FALSE
"572",16,52,6,8,9,4,2,203.920781418407,TRUE,FALSE,TRUE
"573",16,52,7,7,8,3,4,203.03751534358,FALSE,FALSE,FALSE
"574",16,53,5,10,11,3,2,208.949978349936,FALSE,TRUE,FALSE
"575",16,53,6,8,9,5,1,209.562282398686,TRUE,FALSE,TRUE
"576",16,53,7,7,8,4,3,208.301017212106,FALSE,FALSE,FALSE
"577",16,54,5,10,11,4,1,214.550315999253,FALSE,FALSE,FALSE
"578",16,54,6,9,9,0,0,215.405138514471,TRUE,TRUE,TRUE
"579",16,54,7,7,8,5,2,213.817190619849,FALSE,FALSE,FALSE
"580",16,55,5,11,11,0,0,220.403325187786,TRUE,TRUE,TRUE
"581",16,55,6,9,10,1,5,218.655968248385,FALSE,FALSE,FALSE
"582",16,55,7,7,8,6,1,219.534719163098,FALSE,FALSE,FALSE
"583",16,56,6,9,10,2,4,223.29309234342,FALSE,FALSE,FALSE
"584",16,56,7,8,8,0,0,225.419694681168,TRUE,TRUE,TRUE
"585",16,57,6,9,10,3,3,228.453464582219,FALSE,FALSE,TRUE
"586",16,57,7,8,9,1,6,228.559183543756,TRUE,TRUE,FALSE
"587",16,58,6,9,10,4,2,233.953634894608,TRUE,FALSE,TRUE
"588",16,58,7,8,9,2,5,233.084966767463,FALSE,TRUE,FALSE
"589",16,59,6,9,10,5,1,239.706476746214,TRUE,FALSE,TRUE
"590",16,59,7,8,9,3,4,238.133998134935,FALSE,TRUE,FALSE
"591",16,60,6,10,10,0,0,245.660673733326,TRUE,TRUE,TRUE
"592",16,60,7,8,9,4,3,243.522827575997,FALSE,FALSE,FALSE
"593",16,61,7,8,9,5,2,249.164328556275,TRUE,TRUE,TRUE
"594",16,62,7,8,9,6,1,255.00718467206,TRUE,TRUE,TRUE
"595",16,63,7,9,9,0,0,261.017487762667,TRUE,TRUE,TRUE
"596",16,64,8,8,8,0,0,266.168517335019,TRUE,TRUE,TRUE
"597",17,17,2,8,9,1,1,47.5009084184238,TRUE,TRUE,TRUE
"598",17,17,3,5,6,2,1,47.4137818840487,FALSE,FALSE,TRUE
"599",17,17,4,4,5,1,3,46.8634316735274,FALSE,TRUE,FALSE
"600",17,18,2,9,9,0,0,52.026691642131,TRUE,TRUE,TRUE
"601",17,18,3,6,6,0,0,52.026691642131,TRUE,TRUE,TRUE
"602",17,18,4,4,5,2,2,50.7517381523383,FALSE,FALSE,FALSE
"603",17,19,2,9,10,1,1,55.2775213760454,TRUE,TRUE,TRUE
"604",17,19,3,6,7,1,2,54.8975058701498,FALSE,TRUE,FALSE
"605",17,19,4,4,5,3,1,55.1632927749136,FALSE,FALSE,TRUE
"606",17,20,2,10,10,0,0,59.9146454710798,TRUE,TRUE,TRUE
"607",17,20,3,6,7,2,1,59.1546144592886,FALSE,FALSE,FALSE
"608",17,20,4,5,5,0,0,59.9146454710798,TRUE,TRUE,TRUE
"609",17,21,2,10,11,1,1,63.2656425419214,FALSE,FALSE,FALSE
"610",17,21,3,7,7,0,0,63.9349711921919,TRUE,TRUE,TRUE
"611",17,21,4,5,6,1,3,62.6180127242776,FALSE,FALSE,FALSE
"612",17,22,2,11,11,0,0,68.0029339738829,TRUE,TRUE,TRUE
"613",17,22,3,7,8,1,2,66.9491324822434,FALSE,FALSE,FALSE
"614",17,22,4,5,6,2,2,66.7076743385954,FALSE,FALSE,FALSE
"615",17,23,2,11,12,1,1,71.4449657705569,TRUE,TRUE,TRUE
"616",17,23,3,7,8,2,1,71.3495881334148,FALSE,FALSE,TRUE
"617",17,23,4,5,6,3,1,71.3205840966776,FALSE,FALSE,TRUE
"618",17,24,2,12,12,0,0,76.2732919283507,TRUE,TRUE,TRUE
"619",17,24,3,8,8,0,0,76.2732919283507,TRUE,TRUE,TRUE
"620",17,24,4,6,6,0,0,76.2732919283507,TRUE,TRUE,TRUE
"621",17,25,2,12,13,1,1,79.7987537778947,FALSE,FALSE,FALSE
"622",17,25,3,8,9,1,2,79.412780790938,FALSE,FALSE,FALSE
"623",17,25,4,6,7,1,3,79.1441061563696,FALSE,FALSE,FALSE
"624",17,25,5,5,5,0,0,80.471895621705,TRUE,TRUE,TRUE
"625",17,26,2,13,13,0,0,84.7105099885585,TRUE,TRUE,TRUE
"626",17,26,3,8,9,2,1,83.9385640146452,FALSE,FALSE,FALSE
"627",17,26,4,6,7,2,2,83.4012147455083,FALSE,FALSE,FALSE
"628",17,26,5,5,6,1,4,83.1752628749028,FALSE,FALSE,FALSE
"629",17,27,2,13,14,1,1,88.3129709561722,FALSE,FALSE,FALSE
"630",17,27,3,9,9,0,0,88.9875953821169,TRUE,TRUE,TRUE
"631",17,27,4,6,7,3,1,88.1815714784116,FALSE,FALSE,FALSE
"632",17,27,5,5,6,2,3,87.2649244892206,FALSE,FALSE,FALSE
"633",17,28,2,14,14,0,0,93.3017262849057,TRUE,TRUE,TRUE
"634",17,28,3,9,10,1,2,92.2384251160314,FALSE,FALSE,FALSE
"635",17,28,4,7,7,0,0,93.3017262849057,TRUE,TRUE,TRUE
"636",17,28,5,5,6,3,2,91.8778342473028,FALSE,FALSE,FALSE
"637",17,29,2,14,15,1,1,96.9756766868252,TRUE,TRUE,TRUE
"638",17,29,3,9,10,2,1,96.8755492110657,FALSE,FALSE,TRUE
"639",17,29,4,7,8,1,3,96.3158875749572,FALSE,TRUE,FALSE
"640",17,29,5,5,6,4,1,96.8305420789759,FALSE,FALSE,TRUE
"641",17,30,2,15,15,0,0,102.035921449865,TRUE,TRUE,TRUE
"642",17,30,3,10,10,0,0,102.035921449865,TRUE,TRUE,TRUE
"643",17,30,4,7,8,2,2,100.716343226129,FALSE,FALSE,FALSE
"644",17,30,5,6,6,0,0,102.035921449865,TRUE,TRUE,TRUE
"645",17,31,3,10,11,1,2,105.386918520706,FALSE,TRUE,FALSE
"646",17,31,4,7,8,3,1,105.640047021065,TRUE,FALSE,TRUE
"647",17,31,5,6,7,1,4,104.906735677884,FALSE,TRUE,FALSE
"648",17,32,3,10,11,2,1,110.124209952668,FALSE,FALSE,FALSE
"649",17,32,4,8,8,0,0,110.903548889591,TRUE,TRUE,TRUE
"650",17,32,5,6,7,2,3,109.163844267022,FALSE,FALSE,FALSE
"651",17,33,3,11,11,0,0,115.384749528394,TRUE,TRUE,TRUE
"652",17,33,4,8,9,1,3,114.043037752179,FALSE,FALSE,FALSE
"653",17,33,5,6,7,3,2,113.944200999926,FALSE,FALSE,FALSE
"654",17,34,3,11,12,1,2,118.826781325068,FALSE,TRUE,FALSE
"655",17,34,4,8,9,2,2,118.568820975886,FALSE,FALSE,FALSE
"656",17,34,5,6,7,4,1,119.06435580642,TRUE,FALSE,TRUE
"657",17,35,3,11,12,2,1,123.655107482862,FALSE,FALSE,FALSE
"658",17,35,4,8,9,3,1,123.617852343357,FALSE,FALSE,FALSE
"659",17,35,5,7,7,0,0,124.437182152129,TRUE,TRUE,TRUE
"660",17,36,3,12,12,0,0,129.00668178442,TRUE,TRUE,TRUE
"661",17,36,4,9,9,0,0,129.00668178442,TRUE,TRUE,TRUE
"662",17,36,5,7,8,1,4,127.451343442181,FALSE,FALSE,FALSE
"663",17,36,6,6,6,0,0,129.00668178442,TRUE,TRUE,TRUE
"664",17,37,3,12,13,1,2,132.532143633964,TRUE,TRUE,TRUE
"665",17,37,4,9,10,1,3,132.257511518334,FALSE,TRUE,FALSE
"666",17,37,5,7,8,2,3,131.851799093352,FALSE,FALSE,FALSE
"667",17,37,6,6,7,1,5,131.877496012439,FALSE,TRUE,FALSE
"668",17,38,3,12,13,2,1,137.443899844628,TRUE,TRUE,TRUE
"669",17,38,4,9,10,2,2,136.894635613369,FALSE,TRUE,FALSE
"670",17,38,5,7,8,3,2,136.775502888288,FALSE,FALSE,FALSE
"671",17,38,6,6,7,2,4,136.134604601578,FALSE,TRUE,FALSE
"672",17,39,3,13,13,0,0,142.878904199056,TRUE,TRUE,TRUE
"673",17,39,4,9,10,3,1,142.055007852168,FALSE,FALSE,FALSE
"674",17,39,5,7,8,4,1,142.039004756815,FALSE,FALSE,FALSE
"675",17,39,6,6,7,3,3,140.914961334481,FALSE,FALSE,FALSE
"676",17,40,3,13,14,1,2,146.48136516667,FALSE,FALSE,FALSE
"677",17,40,4,10,10,0,0,147.555178164557,TRUE,TRUE,TRUE
"678",17,40,5,8,8,0,0,147.555178164557,TRUE,TRUE,TRUE
"679",17,40,6,6,7,4,2,146.035116140975,FALSE,FALSE,FALSE
"680",17,41,3,13,14,2,1,151.470120495403,TRUE,FALSE,TRUE
"681",17,41,4,10,11,1,3,150.906175235399,FALSE,TRUE,FALSE
"682",17,41,5,8,9,1,4,150.694667027145,FALSE,TRUE,FALSE
"683",17,41,6,6,7,5,1,151.407942486685,FALSE,FALSE,TRUE
"684",17,42,3,14,14,0,0,156.982123967901,TRUE,TRUE,TRUE
"685",17,42,4,10,11,2,2,155.643466667361,FALSE,FALSE,FALSE
"686",17,42,5,8,9,2,3,155.220450250852,FALSE,FALSE,FALSE
"687",17,42,6,7,7,0,0,156.982123967901,TRUE,TRUE,TRUE
"688",17,43,4,10,11,3,1,160.904006243087,TRUE,FALSE,TRUE
"689",17,43,5,8,9,3,2,160.269481618324,FALSE,FALSE,FALSE
"690",17,43,6,7,8,1,5,159.996285257953,FALSE,TRUE,FALSE
"691",17,44,4,11,11,0,0,166.504343892403,TRUE,TRUE,TRUE
"692",17,44,5,8,9,4,1,165.658311059386,FALSE,FALSE,FALSE
"693",17,44,6,7,8,2,4,164.396740909124,FALSE,FALSE,FALSE
"694",17,45,4,11,12,1,3,169.946375689077,FALSE,FALSE,FALSE
"695",17,45,5,9,9,0,0,171.299812039664,TRUE,TRUE,TRUE
"696",17,45,6,7,8,3,3,169.32044470406,FALSE,FALSE,FALSE
"697",17,46,4,11,12,2,2,174.774701846871,TRUE,FALSE,TRUE
"698",17,46,5,9,10,1,4,174.550641773579,FALSE,TRUE,FALSE
"699",17,46,6,7,8,4,2,174.583946572587,FALSE,FALSE,TRUE
"700",17,47,4,11,12,3,1,180.12627614843,TRUE,FALSE,TRUE
"701",17,47,5,9,10,2,3,179.187765868613,FALSE,TRUE,FALSE
"702",17,47,6,7,8,5,1,180.100119980329,FALSE,FALSE,TRUE
"703",17,48,4,12,12,0,0,185.817648523579,TRUE,TRUE,TRUE
"704",17,48,5,9,10,3,2,184.348138107412,FALSE,FALSE,FALSE
"705",17,48,6,8,8,0,0,185.817648523579,TRUE,TRUE,TRUE
"706",17,49,4,12,13,1,3,189.343110373123,FALSE,FALSE,FALSE
